Review,Processed_Review,common_keywords_all,common_keywords_3_plus
바지가 통도 크고 길이감도 마음에 듭니다. 위에 티셔츠 아무거나 입어도 다 멋있네요,바지가 통도 크고 길이감도 마음에 듭니다 위에 티셔츠 아무거나 입어도 다 멋있네요, 티셔츠,"거나, 길이감, 멋있다, 바지, 위, 크다, 통, 티셔츠"
힙하게 여름에 잘 입고 다닐것 같습니다 좋아요 잘삿습니다,합하게 여름에 잘 입고 다닐 것 같습니다 좋아요 잘 샀습니다,,여름
요즘 날씨에 입기 딱 좋아요 색감도 이쁘네요 만족합니다,요즘 날씨에 입기 딱 좋아요 색감도 이쁘네요 만족합니다, 색감,"날씨, 만족하다, 색감"
우선 허리가 생각보다 큽니다. 쫄지마시고 애매하다 싶으면 1사이즈 구매 추천드립니다. 생각보다 널널합니다. 두께감 보통 청바지 보다는 얇구요. 그렇다고 흐물흐물 하지는 않고 여름 가을에 적당합니다. 무엇보다 편안함이 최고인거 같습니다.,우선 허리가 생각보다 큽니다 졸지 마시고 애매하다 싶으면 사이즈 구매 추천드립니다 생각보다 널찍합니다 두께감 보통 청바지보다는 얇고요 그렇다고 흐물흐물하지는 않고 여름 가을에 적당합니다 무엇보다 편안함이 최고인 거 같습니다, 편안함,"가을, 두께감, 말다, 보다는, 보통, 사이즈, 애매하다, 여름, 졸지, 청바지, 크다, 편안함, 허리, 흐물흐물"
"183 66 기준 허리가 많이 컸지만, 기장이나 통이 가장 이상적이라 허리는 옷핀으로 고정 후 입었습니다. 마음에 드네요.",기준 허리가 많이 컸지만 기장이나 통이 가장 이상적이라 허리는 옷핀으로 고정 후 입었습니다 마음에 드네요, 허리,"가장, 기장, 기준, 옷핀, 크다, 통, 허리"
색깔 넘 예믑니다!! 근데 사이즈가 정말 커서 하마 더 작게 시켜도 괜찮았을 것 같아여,색깔 너무 예믑니다 근데 사이즈가 정말 커서 하마 더 작게 시켜도 괜찮았을 것 같아요, 색깔,"사이즈, 색깔, 예믑니, 작다, 커서, 하마"
"버뮤다 느낌이 너무 이쁩니당
근데 저는 버뮤다 느낌도 주고 롤업해서 입어봤는데 , 조금더 짧으면서 다리가 길어보이고 이쁜 느낌도 줄수 있더라고요!
버뮤다 짧게 롤업해도 이쁜 팬츠!
잘 구매 한거 같습니다 :)",버뮤다 느낌이 너무 이쁩니다 근데 저는 버뮤다 느낌도 주고 롤업 해서 입어봤는데 조금 더 짧으면서 다리가 길어 보이고 이쁜 느낌도 줄 수 있더라고요 버뮤다 짧게 롤업 해도 이쁜 팬츠 잘 구매한 거 같습니다,,"길다, 다리, 롤업, 버뮤다, 보이, 팬츠, 해도"
"리뉴얼로 워싱했다고 써져있긴 한데 
판매 사진은 리뉴얼 전껄로 올려놓아서 뭔가 속은느낌..
사진과 달리 훨씬 색깔이 짙고 워싱이 허벅지 전체를 덮고 있는데 이정도면 다른 제품 아닐까 싶네요",리뉴얼로 워싱 했다고 써져있긴 한데 판매 사진은 리뉴얼 전 걸로 올려놓아서 뭔가 속은 느낌 사진과 달리 훨씬 색깔이 짙고 워싱이 허벅지 전체를 덮고 있는데 이 정도면 다른 제품 아닐까 싶네요,,"뭔가, 사진, 워싱, 전체, 짙다, 허벅지"
핏 제가 생각했던 그대로입니다 너무 만족스러워요 !,핏 제가 생각했던 그대로입니다 너무 만족스러워요,,"그대로, 만족스럽다"
핏도 좋고 기장도 알맞게 떨어지니 이번 여름에는 이것만 입고 다닐거 같습니다~!,핏도 좋고 기장도 알맞게 떨어지니 이번 여름에는 이것만 입고 다닐 거 같습니다, 여름,"기장, 떨어지다, 알맞다, 에는, 여름"
이바지 요즘 저의 교복입니다 일부러 골반에 걸쳐 크게입으려고 한사이즈 업햤는데 제가 원하는 핏이에요!! 많이 두껍지 않고 통이 넓어서 통풍도 잘되고 한여름인데도 덥지 않게 입고 다니고 있어요! 칠부느낌으로다가 옛날 느낌으로 힙하게 입고싶옸는데 넘 귀엽고 예뻐서 대만족 입니당,이바지 요즘 저의 교복입니다 일부러 골반에 걸쳐 크게 입으려고 한 사이즈 업햤는데 제가 원하는 핏이에요 많이 두껍지 않고 통이 넓어서 통풍도 잘되고 한여름인데도 덥지 않게 입고 다니고 있어요 칠부 느낌으로 옛날 느낌으로 합하게 입고싶옸는데 너무 귀엽고 예뻐서 대만족입니다,,"교복, 늘다, 덥다, 이바지"
"핏 이랑 재질은 괜찮습니다 디자인도 좋구요

색감은 제품사진보단 파란끼가 덜하고 탁한느낌?

그리고 워싱과정에서 나온 가루들이 덜 제거되어서 뒤집어 털고 입어야했네요

그래도 이뻐서 입습니다",핏 이랑 재질은 괜찮습니다 디자인도 좋고요 색감은 제품 사진보단 파 한 끼가 덜하고 탁한 느낌 그리고 워싱 과정에서 나온 가루들이 덜 제거되어서 뒤집어 털고 입어야 했네요 그래도 이뻐서 입습니다,,"가루, 과정, 덜하다, 보단, 사진, 재질, 털다"
핏 죽여줍니다 허리는 커서 벨트 메야하지만 핏 하나로 단점 커버 가능합니다 사세요 그냥,핏 죽여줍니다 허리는 커서 벨트 메야 하지만 핏 하나로 단점 커버 가능합니다 사세요 그냥,,"가능하다, 그냥, 단점, 메다, 벨트, 죽여주다, 커버, 커서, 하나로, 허리"
"검은색 살까 고민하다가 청으로 했어용
너무 클까봐 걱정했는데
원하던 핏이에용 할인해서 샀어요",검은색 살까 고민하다가 청으로 했어요 너무 클까 봐 걱정했는데 원하던 핏이에요 할인해서 샀어요,,"걱정, 검은색, 고민, 살다, 원하다, 청, 크다, 핏, 할인"
"버뮤다 스타일의 데님팬츠를 찾고 있었는데 적당한 가격대에 스타일좋은 제품이라 바로 구입하였습니다.
딱 사진에서 보는 그대로의 컬러감에 부드러운 재질감까지 매우만족스러웠는데요.
허리 사이즈나 전체적인 풍성함은 그리 크게 나온편은 아니기때문에 오버하게 착용하고 싶으신분들은 꼭 한사이즈 업하시길 추천드립니다.
3사이즈로 했으면 좀더 모델같은 느낌이 났을거 같은데, 2사이즈는 딱 맞는 핏의 실루엣이 나오네여.
이점이 조금 아쉽지만, 그래도 재질이나 컬러감, 디테일적인 부분은 거의 만점이라 할수 있을거 같습니다.
구입하고 블프 세일이라 조금 속이 쓰리지만, 올여름 멋진 버뮤다팬츠 찾으시는 다른분들은 빨리 구매하시길 추천드립니다.",버뮤다 스타일의 데님 팬츠를 찾고 있었는데 적당한 가격대에 스타일 좋은 제품이라 바로 구입하였습니다 딱 사진에서 보는 그대로의 컬러감에 부드러운 재질감까지 매우 만족스러웠는데요 허리 사이즈나 전체적인 풍성함은 그리 크게 나온 편은 아니기 때문에 오버하게 착용하고 싶으신 분들은 꼭 한 사이즈 업하시길 추천드립니다 사이즈로 했으면 좀 더 모델 같은 느낌이 났을 거 같은데 사이즈는 딱 맞는 핏의 실루엣이 나오네요 이점이 조금 아쉽지만 그래도 재질이나 컬러감 디테일적인 부분은 거의 만점이라 할 수 있을 거 같습니다 구입하고 불프 세일이라 조금속이 쓰리지만 올여름 멋진 버뮤다팬츠 찾으시는 다른 분들은 빨리 구매하시길 추천드립니다,,스타일
받자마자 짝 입었는데 핏이 너무 이쁘고 어떤 옷에 매칭이을 하든 너무 잘 어울립니다,받자마자 짝 입었는데 핏이 너무 이쁘고 어떤 옷에 매칭 이을 하든 너무 잘 어울립니다,,"매칭, 받다, 어떻다, 어울리다, 핏, 하든"
"클거 예상하고 시키긴 했는데 증말 많이 커요 그래서 좋아용!
허리는 벨트하면 된답미댱",클 거 예상하고 시키긴 했는데 정말 많이 커요 그래서 좋아요 허리는 벨트 하면 된답미댱,,"벨트, 예상, 크다, 허리"
"색깔이 훨씬 짙고 워싱도 엄청 많이 들어갔네요
모델 사진과는 완전 다른 제품 이에요",색깔이 훨씬 짙고 워싱도 엄청 많이 들어갔네요 모델 사진과는 완전히 다른 제품이에요,,"들어가다, 모델, 사진, 색깔, 완전하다, 워싱, 제품, 짙다"
너무 이쁜데 허리가 좀 커서 벨트 안하면 골반에 걸쳐요,너무 이쁜데 허리가 좀 커서 벨트 안 하면 골반에 걸쳐요, 허리,"걸치다, 골반, 벨트, 커서, 허리"
"여자친구는 싫어하지만 저는 기장감이 딱 좋아요
예쁩니다.",여자친구는 싫어하지만 저는 기장감이 딱 좋아요 예쁩니다,,"기장감, 싫어하다, 여자친구"
"핏감 너무 좋습니다
사이즈도 딱 적당하고 착용감 좋아요",핏 감 너무 좋습니다 사이즈도 딱 적당하고 착용감 좋아요,,"사이즈, 적당하다, 착용"
키가 크지 않아서 너무 길면 어쩌나 했는데 다행스럽게도 기장감과 핏 전부 만족스러워요,키가 크지 않아서 너무 길면 어쩌나 했는데 다행스럽게도 기장감과 핏 전부 만족스러워요,,"기장감, 길다, 다행, 만족스럽다, 어쩌나, 크다, 키"
통큰바지 찾고있었는데 딱 무릎까지 내려오고 허리는 벨트안했을때 골반 하면 허리 정도로 내려와요. 원래 바지L사이즈 아니면 28입습니다.,통 큰 바지 찾고 있었는데 딱 무릎까지 내려오고 허리는 벨트 안 했을 때 골반 하면 허리 정도로 내려와요 원래 바지 L 사이즈 아니면 입습니다, 허리,"골반, 내려오다, 무릎, 바지, 벨트, 사이즈, 원래, 허리"
바지 완전 귀요미!! 허리가 좀 많이 크긴 한데 그것 빼곤 다 대만족이엿어요ㅎㅎ 하얀 반팔이랑 입으면 완전 청량 그자체 색은 생각보다 좀 진한데 진해서 더 만족이였어요 완전 최고 기장은 허리 꽉 맸을 때 무릎 밑 정도 왔고 허리 그대로 냅두면 정강이?까지 왔어요 완전 예쁨 번창하세요,바지 완전 귀요미 허리가 좀 많이 크긴 한데 그것 빼곤 다 대만족이었어요 하얀 반팔이랑 입으면 완전 청량 그 자체 색은 생각보다 좀 진한데 진해서 더 만족이었어요 완전 최고 기장은 허리 꽉 맸을 때 무릎 밑 정도 왔고 허리 그대로 내버려두면 정강이까지 왔어요 정말 예쁨 번창하세요,,"청량, 팔이, 하얗다, 허리"
이쁜 상품가성비좋게잘구매했습니다. 어디든 잘 어울릴 것 같습니다. 후에 재구매 의향 또한 있습니다.,이쁜 상품 가성비 좋게 잘 구매했습니다 어디든 잘 어울릴 것 같습니다 후에 재구매 의향 또한 있습니다,,"상품, 어울리다, 재다"
"와 너무 시원하고 이뻐여
일단 다리튼실해서 무릎 밑 기장 찾았는데 
너무 맘에 들어요
여름 이랑 가을 봄에 자주 입을 것 같아여
기장 핏 완전 취향저격입니다",와 너무 시원하고 이뻐요 일단 다리 튼실해서 무릎 밑 기장 찾았는데 너무 맘에 들어요 여름 이랑 가을봄에 자주 입을 것 같아요 기장 핏 완전 취향 저격입니다,,"기장, 다리, 무릎, 시원하다, 찾다, 취향, 튼실하다"
"허리가 좀 큰데 기장이나 핏, 색감이 너무 예뻐서 자주 입을 것 같아요 디테일도 좋음!! 완전 만족합니다",허리가 좀 큰데 기장이나 핏 색감이 너무 예뻐서 자주 입을 것 같아요 디테일도 좋음 완전히 만족합니다,,"기장, 디테, 만족하다, 색감, 완전하다, 일도, 크다, 허리"
크게 입고 싶어서 사이즈 큰 걸로 샀습니다. 딱 원하던 루즈한 핏이라 여름에 짱 잘 입었어요. 하지만 아쉬운 점은 허리쪽이 까슬까슬해서 가려웠습니다. 이 부분 빼고는 가성비도 좋고 좋았습니다~!,크게 입고 싶어서 사이즈 큰 걸로 샀습니다 딱 원하던 루스한 핏이라 여름에 짱 잘 입었어요 하지만 아쉬운 점은 허리 쪽이 까슬까슬해서 가려웠습니다 이 부분 빼고는 가성비도 좋고 좋았습니다,,"가다, 까슬까슬, 루스, 아쉽다, 여름, 원하다, 허리"
평소에 27 입는데 골반에 걸쳐 입으니 잘 맞아용 딱 원하던 핏입니다,평소에 입는데 골반에 걸쳐 입으니 잘 맞아요 딱 원하던 핏입니다,,"걸치다, 골반, 맞다, 원하다, 평소, 핏입니"
"세일하길래 생각없이 구매했는데 

생각보다 핏이 너무 좋고 색감도 이뻐서 놀랐어요

아무데나 입어도 잘 어울려서 좋습니다
 
활용도 높은 새깅하기 좋은 바지",세일하길래 생각 없이 구매했는데 생각보다 핏이 너무 좋고 색감도 이뻐서 놀랐어요 아무 데나 입어도 잘 어울려서 좋습니다 활용도 높은 새기 하기 좋은 바지,,"바지, 새다, 색감, 세일, 어울리다"
저정도 키를 가진 분이라면 충분히 원하는 핏 나올 것 같아요 서있을때 무릎을 살짝 덮습니다,저 정도 키를 가진 분이라면 충분히 원하는 핏 나올 것 같아요 서있을 때 무릎을 살짝 덮습니다,,"가지다, 나오다, 덮다, 무릎, 불다, 서다, 원하다, 충분하다"
"여름 대비 버뮤다 팬츠 구매하던 차에 마침 타임세일이라 구매하게 되었네요. 

카펜터 디테일이 들어간 데님 버뮤다입니다! 반바지답게 무게감은 가벼운 편이었고, 재질도 부드러운 편이었어요.

제 스펙 기준 2사이즈가 무릎을 덮는 기장이라 좋았습니다. 하리는 살~짝 여유 있어요 ㅎㅎ

스타일링할 때는 위에 가볍게 오버핏 셔츠를 걸쳐주는 것만으로도 귀엽게 매치가 가능합니다👍

다만 아쉬운 점이 있긴 하네요. 망치걸이 디자인을 해둔 부분의 원단이 힘이 없어서 모양이 유지가 안되고, 봉제 마감이 다소 아쉬웠어요.. 여러 부분에 실이 튀어나와 있어서 한동안 가위와 라이터로 손질했네요..🥲

그래도 가격대를 생각한다면 충분히 납득가는 수준이긴 합니다^^; 옷 자체의 색감이나 핏 등은 예쁩니다!! 가성비로 추천이요🙌",여름 대비 버뮤다팬츠 구매하던 차에 마침 타임세일이라 구매하게 되었네요 카펜터 디테일이 들어간 데님 버뮤다입니다 반바지답게 무게감은 가벼운 편이었고 재질도 부드러운 편이었어요 제 스펙 기준 사이즈가 무릎을 덮는 기장이라 좋았습니다 하리는 살짝 여유 있어요 스타일링할 때는 위에 가볍게 오버핏 셔츠를 걸쳐주는 것만으로도 귀엽게 매치가 가능합니다 다만 아쉬운 점이 있긴 하네요 망치 걸이 디자인을 해둔 부분의 원단이 힘이 없어서 모양이 유지가 안되고 봉제 마감이 다소 아쉬웠어요 여러 부분에 실이 튀어나와 있어서 한동안 가위와 라이터로 손질했네요 그래도 가격대를 생각한다면 충분히 납득 가는 수준이긴 합니다 옷 자체의 색감이나 핏 등은 예쁩니다 가성비로 추천이요,,"가볍다, 아쉽다"
오버핏으로 너무너무 이뻐요 이번 여름시즌동안 정말 이쁘게 잘 입을거 같네요!!👍👍,온 버핏으로 너무너무 이뻐요 이번 여름 시즌 동안 정말 이쁘게 잘 입을 거 같네요,,"버핏, 시즌, 여름"
블프세일로 저렴하게 구매했어요 핏도 색감도 맘에 들어요 기여움..🤤,불프 세일로 저렴하게 구매했어요 핏도 색감도 맘에 들어요 귀여움,,"불프, 색감, 세일, 저렴하다"
타임세일로 가성비 최강바지 얻었네용 감사합니동,타임 세일로 가성비 최강 바지 얻었네요 감사합니동,,"가성비, 바지, 세일, 얻다, 최강, 타임"
너무 예쁜데 많이 커요 ㅠ~ㅠ 골반에 걸쳐도 걍 큰게 보여요 ㅋㅋ 바지에서 냄새도 많이납니다 그래도 귀엽고 예뻐요,너무 예쁜데 많이 커요 골반에 걸쳐도 그냥 큰 게 보여요 바지에서 냄새도 많이 납니다 그래도 귀엽고 예뻐요,,"걸치다, 골반, 귀엽다, 그냥, 나다, 냄새, 바지, 보이다, 크다"
"사이즈 넉넉하고 핏 너무 이쁩니다
여름에 시원하게 입기 좋을거같아용!",사이즈 넉넉하고 핏 너무 이쁩니다 여름에 시원하게 입기 좋을 거 같아요,,"넉넉하다, 사이즈, 시원하다, 여름"
"무릎밑까지 예쁘게 떨어지는 반바지입니다
처음에는 기장이 너무 긴거 아닌가 걱정했는데 입으니깐 생각보다는 안길어요 
예쁜 데님쇼츠 가성비있게 잘샀어요",무릎 밑까지 예쁘게 떨어지는 반바지입니다 처음에는 기장이 너무 긴 거 아닌가 걱정했는데 입으니깐 생각보다는 안 길어요 예쁜 데님 쇼츠 가성비 있게 잘 샀어요,,"가성비, 걱정, 데님, 떨어지다, 무릎, 반바지, 보다는, 아니다, 에는, 처음"
여름에 어떤 상의에도 어울리는 만능바지라 할 수 있습니다. 적당한 기장감으로 다리 두껍거나 얇은것이 커버됩니다,여름에 어떤 상의에도 어울리는 만능 바지라 할 수 있습니다 적당한 기장감으로 다리 굵거나 얇은 것이 커버됩니다,,"굵다, 기장감, 다리, 바지라, 상의, 어떻다, 어울리다, 여름, 커버"
일단 핏이랑 기장 너무 마음에 들었습니다! 색감도 너무 예뻤구요 다만 아쉬운 점은 제품이 오고 바로 열어봤을 때 구겨짐이 좀 심한 채로 왔었고 냄새도 썩 좋진 않았아요 그리고 단추랑 지퍼도 손을 좀 써야돼서 아쉬웠습니다,일단 핏이랑 기장 너무 마음에 들었습니다 색감도 너무 예뻤고요 다만 아쉬운 점은 제품이 오고 바로 열어봤을 때 구겨짐이 좀 심한 채로 왔었고 냄새도 썩 좋진 않았아요 그리고 단추랑 지퍼도 손을 좀 써야 돼서 아쉬웠습니다,,"냄새, 단추, 색감, 심하다, 아쉽다, 제품, 지퍼"
완전 얇고 여름에 딱입니다 기장도 너무 길지 않아서 입문하기 좋아요,정말 얇고 여름에 딱입니다 기장도 너무 길지 않아서 입문하기 좋아요, 기장,"기장, 길다, 딱이다, 얇다, 여름, 입문"
바지 너무 예뻐요 사이즈도 정사이즈로 가면 될거같아요,바지 너무 예뻐요 사이즈도 정 사이즈로 가면 될 거 같아요,,"가면, 바지, 사이즈"
"딱 원하던 색감이라 바로 구매했어요
사진과 똑같은 색감이고
정말 맘에 드는 버뮤다핏에요
약간 여름 팬츠에 비해 두꺼운감이 있지만
못입을정돈 아니라 좋았어요 ㅎ",딱 원하던 색감이라 바로 구매했어요 사진과 똑같은 색감이고 정말 맘에 드는 버뮤다 핏에요 약간 여름 팬츠에 비해 두꺼운 감이 있지만 못 입을 정돈 아니라 좋았어요,,"두껍다, 사진, 색감, 아니다, 원하다, 이고, 팬츠"
아 진짜 너무 만족하는 바지입니다 너무 예쁘네요,아 진짜 너무 만족하는 바지입니다 너무 예쁘네요, 바지,"만족하다, 바지"
생각보다 워싱이 진해서 놀랐고 허리도 조금 작은 느낌이었어요! 그래도 어떻개 잘 내려서 입으면 생각했던 기장이라 만족합니당,생각보다 워싱이 진해서 놀랐고 허리도 조금 작은 느낌이었어요 그래도 어떻게 잘 내려서 입으면 생각했던 기장이라 만족합니다,,"기장, 내다, 만족하다, 워싱, 작다, 진하다, 허리"
바지 배송거의 3주가까이 걸려요 엄청오래걸려서 꽤오래 기다리셔야됩니다. 배송온 바지는 젖어있어서 배송상태가 별로에요 오다가 비맞았나 싶었음… 너무 축축함 그리고 처음받으면 너무 더러워서 여러번 세탁해서 입어야 될듯요 ㅜ 싼게 비지떡인데 진짜 그런느낌너무줌,바지 배송 거의 주가 까이 걸려요 엄청 오래 걸려서 꽤 오래 기다리셔야 됩니다 배송 온 바지는 젖어있어서 배송상태가 별로예요 오다가 비 맞았나 싶었음 너무 축축함 그리고 처음 받으면 너무 더러워서 여러 번 세탁해서 입어야 될 듯요 싼 게 비지떡인데 진짜 그런 느낌 너무 줌,,"걸리다, 더럽다, 배송, 젖다, 축축하다"
짱커요 금데 그냥 그맛에 입으려고 산거라 ㄱㅊ습니다 허리 수선했고 색감은 귀여워요,짱 커요 금테 그냥 그 맛에 입으려고 산 거라 습니다 허리 수선했고 색감은 귀여워요,,"귀엽다, 그냥, 맛, 색감, 수선하다, 크다, 허리"
디자인이 너무 예쁘고 색깔도 마음에 들어요 제가 원하는 핏이라 구매하길 잘했다는 생각이 드네요~,디자인이 너무 예쁘고 색깔도 마음에 들어요 제가 원하는 핏이라 구매하길 잘했다는 생각이 드네요,,"디자인, 원하다, 핏"
처음 뜯자마자 너무 큰거 아닌가 생각했는데 막상 입어보니 딱 원하던 핏이에요 맘에 드네요,처음 뜯자마자 너무 큰 거 아닌가 생각했는데 막상 입어보니 딱 원하던 핏이에요 맘에 드네요,,"뜯다, 막상, 아니다, 원하다, 입어보다, 처음"
"원래 이런 용도 바지 맞죠?
근본다운 코디 한번 해봤습니다
잘 들어가는게 완벽하네요
28~29입는데 30이라 저한텐 크네요
그래도 편한건 둘째 셋째 치더라도
생각보다 핏감이 잘 빠졌습니다
색감도 너무 좋고요
근데 문제는 재입고가 늦어져서 지난주까지만 해도 입어도 되겠지 했는데
이번주에 와서 이제 못입게 생겼다는거😹",원래 이런 용도 바지 맞죠 근본 다운 코디 한번 해봤습니다 잘 들어가는 게 완벽하네요 입는데이라 저한텐 크네요 그래도 편한 건 둘째 셋째 치더라도 생각보다 핏 감이 잘 빠졌습니다 색감도 너무 좋고요 근데 문제는 재입고가 늦어져서 지난주까지만 해도 입어도 되겠지 했는데 이번 주에 와서 이제 못 입게 생겼다는 거,,"까지만, 색감, 이제, 해봤다"
버뮤다 청으로 하나 찾다가 괜찮은 가격에 구매해서 이번 여름 휘뚜루마뚜루 잘 입고 다니고 있습니다!! 마감도 좋아서 청 버뮤다 찾는다 하시면 추천드려요,버뮤다 청으로 하나 찾다가 괜찮은 가격에 구매해서 이번 여름 휘뚜루마뚜루 잘 입고 다니고 있습니다 마감도 좋아서 청 버뮤다 찾는다 하시면 추천드려요,,"가격, 드리다, 마감, 버뮤다, 여름, 청, 휘뚜루마뚜루"
제가 엉덩이 쪽이 발달했는데 엉덩이까지 잘 들어가고 질감도 만족스럽습니다 다만 너무 더우면 입긴 힘들거 같아요 어느 정도 두께감이 있어서,제가 엉덩이 쪽이 발달했는데 엉덩이까지 잘 들어가고 질감도 만족스럽습니다 다만 너무 더우면 입긴 힘들 거 같아요 어느 정도 두께감이 있어서,,"덥다, 들어가다, 만족스럽다, 엉덩이, 질감, 힘들다"
데님 가성비가 정말 최고입니다 너무너무 만족합니다,데님 가성비가 정말 최고입니다 너무너무 만족합니다, 가성비,"가성비, 데님, 만족하다, 최고"
"팁 3줄 요약
☝️ 허리에 맞춰 사도 핏 괜찮긴 한데 y2k에 지대로 탑승하고 싶으면 한 사이즈 크게 사서 등짝룩으로 입고 다니는 게 좋음
✌️ 스판끼가 거의 없는 것 같음 살찌면 입을 수 있을지 자신 X
☝️✌️ 색은 딱 예쁜 중청이고 버뮤다 팬츠 초심자용으로 굿 ~! 디테일도 즉당함 가성비템이라고 생각",팁 줄 요약 허리에 맞춰 사도 핏 괜찮긴 한데 yk에 지대로 탑승하고 싶으면 한 사이즈 크게 사서 등짝 룩으로 입고 다니는 게 좋음 스판기가 거의 없는 것 같음 살찌면 입을 수 있을지 자신 X 색은 딱 예쁜 중청이고 버뮤다팬츠 초심자용으로 굿 디테일도 즉 당함 가성비 템이라고 생각,,"yk, 스판, 초심자, 탑승"
여행가서 입으려고 샀는데 허리 사이즈도 그렇고 바지통도 그렇고 너무 만족스러워요,여행 가서 입으려고 샀는데 허리 사이즈도 그렇고 바지통도 그렇고 너무 만족스러워요, 사이즈,"가다, 그렇다, 만족스럽다, 바지, 사이즈, 여행, 허리"
"길이가 긴 버뮤다를 찾고있어서 샀는데 무릎 살짝 밑까지 오는 딱 제가 원하던 길이 입니다⭐️
허리는 좀 크지만 골반에 걸려서 흘러내리진 않아요!
완전 맨날 입는 중이에요
주변에서 예쁘다고 했어요
완전 추천👍🏻",길이가 긴 버뮤다를 찾고 있어서 샀는데 무릎 살짝 밑까지 오는 딱 제가 원하던 길이입니다 허리는 좀 크지만 골반에 걸려서 흘러내리진 않아요 완전 맨날 입는 중이에요 주변에서 예쁘다고 했어요 완전 추천,,"골반, 길이, 주변, 중이, 찾다, 크다, 흘러내리다"
"오버핏 카라티에 매칭 해보았슴돠 
너무 이쁘지 않나요 ? 이건 꼭 사셔야 하는 아이템입니다
실제로 입어보면 훨씬 이쁩니다
미쳤습니다
주변 사람들도 너무 이쁘다고 합니다 
옷 색감도 좋고 옷도매우 편한폄입니다
예약 배송이여서 .. 좀 기다리긴 했지만…
기다린 만큼 더 매력적인 바지 입니다",오버핏 칼라티에 매칭해보았습니다 너무 이쁘지 않나요 이건 꼭 사셔야 하는 아이템입니다 실제로 입어보면 훨씬 이쁩니다 미쳤습니다 주변 사람들도 너무 이쁘다고 합니다 옷 색감도 좋고 옷도 매우 편한 폄입니다 예약 배송이어서 좀 기다리긴 했지만 기다린 만큼 더 매력적인 바지입니다,,"아이템, 이건, 입어보다, 펴다"
1사이즈 착용했습니다. 사이즈랑 바지핏 너무 예쁘구요 코디하기 어려울줄 알았는데 어디에 입어도 예뻐요! 바람막이에 입으면 더 예쁠거 같네요🍃,사이즈 착용했습니다 사이즈랑 바지핏 너무 예쁘고요 코디하기 어려울 줄 알았는데 어디에 입어도 예뻐요 바람막이에 입으면 더 예쁠 거 같네요,,"바람막이, 바지, 사이즈, 어리다, 착용, 코디, 핏"
사이즈는 가장 작은 사이즈 샀어요! 옷은 색이랑 디자인은 너무 예쁜데 허리 사이즈가 큰게 좀 아쉬워요😢 그래도 흘러내리는 정도는 아니여서 벨트 매서 입으면 괜찮아요. 좋지는 않은 냄새가 나서 세탁 했는데도 미세하게 남아서 몇 번 더 세탁하면 사라질거 같아요. 줄어들거나 색빠짐은 없었어요! 배송 빨랐구요 가볍게 코디하기에 너무 예쁜 바지네요😍,사이즈는 가장 작은 사이즈 샀어요 옷은 색이랑 디자인은 너무 예쁜데 허리 사이즈가 큰 게 좀 아쉬워요 그래도 흘러내리는 정도는 아니어서 벨트 매서 입으면 괜찮아요 좋지는 않은 냄새가 나서 세탁했는데도 미세하게 남아서 몇 번 더 세탁하면 사라질 거 같아요 줄어들거나 색 빠짐은 없었어요 배송 빨랐고요 가볍게 코디하기에 너무 예쁜 바지네요,,"매다, 사이즈, 세탁, 줄어들다, 흘러내리다"
"세일하길래 생각없이 구매했는데 

생각보다 핏이 너무 좋고 색감도 이뻐서 놀랐어요

아무데나 입어도 잘 어울려서 좋습니다

활용도 높은 새깅하기 좋은 바지",세일하길래 생각 없이 구매했는데 생각보다 핏이 너무 좋고 색감도 이뻐서 놀랐어요 아무 데나 입어도 잘 어울려서 좋습니다 활용도 높은 새기 하기 좋은 바지,,"바지, 새다, 색감, 세일, 어울리다"
허리가 조금 크긴한데 핏이 무릎 살짝 걸치게 입으면 되게 이쁘고 왼쪽 허벅지 쪽에 띠가 꼬아져 있는게 포인트로 이뻐요,허리가 조금 크긴 한데 핏이 무릎 살짝 걸치게 입으면 되게 이쁘고 왼쪽 허벅지 쪽에 띠가 꼬아져 있는 게 포인트로 이뻐요,,"걸치다, 되게, 크다, 포인트, 허리, 허벅지"
색감이 생각보다 진하긴하지만 기장이나 핏이 좋아서 여러 매치가 가능합니다,색감이 생각보다 진하긴 하지만 기장이나 핏이 좋아서 여러 매치가 가능합니다,,"가능하다, 기장, 매치, 색감, 여러, 진하다, 핏"
청반바지 입문용으로 너무나 좋습니다. 이번 여름에 요긴하게 입을거 같네요.,청 반바지 입문용으로 너무나 좋습니다 이번 여름에 요긴하게 입을 거 같네요,,"반바지, 여름, 요긴, 입문"
예쁨니다. 친구가 초딩같다 했지만 힙스터인 저는 남들 시선에 굴하지않고 잘 입고있습니다 사이즈는 딱입니다 허리가 살짝 쨍기긴 하는데 괜찮습니다 입기 전날 저녁을 굶거나 입기전 배를 비워주면 딱 들어갑니다. 상의는  오버핏을 입으면 너무 부해보이고 딱맞는거나 정사이즈입으면 이쁠것같습니다.,예쁩니다 친구가 초등학생 같다 했지만 힙스터인 저는 남들 시선에 굴하지 않고 잘 입고 있습니다 사이즈는 딱입니다 허리가 살짝 쨍기긴 하는데 괜찮습니다 입기 전날 저녁을 굶거나 입기 전 배를 비워주면 딱 들어갑니다 상의는 온 버핏을 입으면 너무 부해 보이고 딱 맞는 거나 정 사이즈 입으면 이쁠 것 같습니다,,"굶다, 비우다, 사이즈, 초등학생, 친구"
